,Fanfooty Match ID,Team,DT,SC
937,http://live.fanfooty.com.au/game/matchcentre.html?id=4112,WC,2001,2094.0
938,http://live.fanfooty.com.au/game/matchcentre.html?id=4113,ES,1921,1944.0
939,http://live.fanfooty.com.au/game/matchcentre.html?id=4113,WB,1442,1353.0
940,http://live.fanfooty.com.au/game/matchcentre.html?id=4114,SY,1797,1829.0
941,http://live.fanfooty.com.au/game/matchcentre.html?id=4114,WS,1432,1476.0
942,http://live.fanfooty.com.au/game/matchcentre.html?id=4115,GE,1503,1787.0
943,http://live.fanfooty.com.au/game/matchcentre.html?id=4115,PA,1404,1462.0
944,http://live.fanfooty.com.au/game/matchcentre.html?id=4116,BL,1695,1848.0
945,http://live.fanfooty.com.au/game/matchcentre.html?id=4116,ME,1353,1453.0
946,http://live.fanfooty.com.au/game/matchcentre.html?id=4117,NM,1675,1722.0
947,http://live.fanfooty.com.au/game/matchcentre.html?id=4117,SK,1502,1579.0
948,http://live.fanfooty.com.au/game/matchcentre.html?id=4118,CA,1695,1783.0
949,http://live.fanfooty.com.au/game/matchcentre.html?id=4118,CO,1431,1521.0
950,http://live.fanfooty.com.au/game/matchcentre.html?id=4119,NM,1385,1523.0
951,http://live.fanfooty.com.au/game/matchcentre.html?id=4119,WC,1509,1773.0
952,http://live.fanfooty.com.au/game/matchcentre.html?id=4120,ME,1482,1499.0
953,http://live.fanfooty.com.au/game/matchcentre.html?id=4120,RI,1597,1802.0
954,http://live.fanfooty.com.au/game/matchcentre.html?id=4121,BL,1534,1496.0
955,http://live.fanfooty.com.au/game/matchcentre.html?id=4121,SY,1590,1803.0
956,http://live.fanfooty.com.au/game/matchcentre.html?id=4122,ES,1395,1465.0
957,http://live.fanfooty.com.au/game/matchcentre.html?id=4122,SK,1684,1837.0
958,http://live.fanfooty.com.au/game/matchcentre.html?id=4123,AD,1666,1894.0
959,http://live.fanfooty.com.au/game/matchcentre.html?id=4123,PA,1267,1354.0
960,http://live.fanfooty.com.au/game/matchcentre.html?id=4124,HW,1965,2075.0
961,http://live.fanfooty.com.au/game/matchcentre.html?id=4124,WS,1195,1223.0
962,http://live.fanfooty.com.au/game/matchcentre.html?id=4125,GC,1311,1458.0
963,http://live.fanfooty.com.au/game/matchcentre.html?id=4125,GE,1755,1843.0
964,http://live.fanfooty.com.au/game/matchcentre.html?id=4126,FR,1655,1725.0
965,http://live.fanfooty.com.au/game/matchcentre.html?id=4126,WB,1589,1574.0
966,http://live.fanfooty.com.au/game/matchcentre.html?id=4127,CA,1637,1664.0
967,http://live.fanfooty.com.au/game/matchcentre.html?id=4127,NM,1432,1634.0
968,http://live.fanfooty.com.au/game/matchcentre.html?id=4128,FR,1679,1783.0
969,http://live.fanfooty.com.au/game/matchcentre.html?id=4128,ME,1413,1517.0
970,http://live.fanfooty.com.au/game/matchcentre.html?id=4129,ES,1627,1710.0
971,http://live.fanfooty.com.au/game/matchcentre.html?id=4129,PA,1449,1542.0
972,http://live.fanfooty.com.au/game/matchcentre.html?id=4130,GC,1433,1532.0
973,http://live.fanfooty.com.au/game/matchcentre.html?id=4130,RI,1668,1764.0
974,http://live.fanfooty.com.au/game/matchcentre.html?id=4131,CO,1636,1784.0
975,http://live.fanfooty.com.au/game/matchcentre.html?id=4131,GE,1446,1499.0
976,http://live.fanfooty.com.au/game/matchcentre.html?id=4132,BL,1433,1598.0
977,http://live.fanfooty.com.au/game/matchcentre.html?id=4132,SK,1531,1703.0
978,http://live.fanfooty.com.au/game/matchcentre.html?id=4133,AD,1684,1836.0
979,http://live.fanfooty.com.au/game/matchcentre.html?id=4133,WS,1337,1467.0
980,http://live.fanfooty.com.au/game/matchcentre.html?id=4134,HW,1602,1788.0
981,http://live.fanfooty.com.au/game/matchcentre.html?id=4134,WB,1533,1511.0
982,http://live.fanfooty.com.au/game/matchcentre.html?id=4135,SY,1647,1792.0
983,http://live.fanfooty.com.au/game/matchcentre.html?id=4135,WC,1495,1508.0
984,http://live.fanfooty.com.au/game/matchcentre.html?id=4136,ES,1340,1433.0
985,http://live.fanfooty.com.au/game/matchcentre.html?id=4136,GE,1695,1866.0
986,http://live.fanfooty.com.au/game/matchcentre.html?id=4137,CO,1608,1571.0
987,http://live.fanfooty.com.au/game/matchcentre.html?id=4137,HW,1620,1728.0
988,http://live.fanfooty.com.au/game/matchcentre.html?id=4138,AD,1623,1785.0
989,http://live.fanfooty.com.au/game/matchcentre.html?id=4138,WC,1456,1517.0
990,http://live.fanfooty.com.au/game/matchcentre.html?id=4139,BL,1430,1707.0
991,http://live.fanfooty.com.au/game/matchcentre.html?id=4139,GC,1364,1594.0
992,http://live.fanfooty.com.au/game/matchcentre.html?id=4140,CA,1451,1655.0
993,http://live.fanfooty.com.au/game/matchcentre.html?id=4140,WB,1606,1642.0
994,http://live.fanfooty.com.au/game/matchcentre.html?id=4141,ME,1529,1586.0
995,http://live.fanfooty.com.au/game/matchcentre.html?id=4141,PA,1320,1675.0
996,http://live.fanfooty.com.au/game/matchcentre.html?id=4142,SK,1385,1534.0
997,http://live.fanfooty.com.au/game/matchcentre.html?id=4142,SY,1482,1764.0
998,http://live.fanfooty.com.au/game/matchcentre.html?id=4143,NM,1585,1653.0
999,http://live.fanfooty.com.au/game/matchcentre.html?id=4143,RI,1526,1647.0
1000,http://live.fanfooty.com.au/game/matchcentre.html?id=4144,FR,1641,1948.0
1001,http://live.fanfooty.com.au/game/matchcentre.html?id=4144,WS,1374,1351.0
1002,http://live.fanfooty.com.au/game/matchcentre.html?id=4145,ES,1339,1388.0
1003,http://live.fanfooty.com.au/game/matchcentre.html?id=4145,HW,1761,1909.0
1004,http://live.fanfooty.com.au/game/matchcentre.html?id=4146,AD,1351,1484.0
1005,http://live.fanfooty.com.au/game/matchcentre.html?id=4146,GE,1653,1816.0
1006,http://live.fanfooty.com.au/game/matchcentre.html?id=4147,ME,1411,1435.0
1007,http://live.fanfooty.com.au/game/matchcentre.html?id=4147,NM,1704,1865.0
1008,http://live.fanfooty.com.au/game/matchcentre.html?id=4148,CO,1843,1815.0
1009,http://live.fanfooty.com.au/game/matchcentre.html?id=4148,WS,1566,1483.0
1010,http://live.fanfooty.com.au/game/matchcentre.html?id=4149,CA,1467,1685.0
1011,http://live.fanfooty.com.au/game/matchcentre.html?id=4149,RI,1405,1615.0
1012,http://live.fanfooty.com.au/game/matchcentre.html?id=4150,GC,1507,1516.0
1013,http://live.fanfooty.com.au/game/matchcentre.html?id=4150,SY,1640,1784.0
1014,http://live.fanfooty.com.au/game/matchcentre.html?id=4151,FR,1581,1757.0
1015,http://live.fanfooty.com.au/game/matchcentre.html?id=4151,PA,1400,1536.0
1016,http://live.fanfooty.com.au/game/matchcentre.html?id=4152,SK,1826,1866.0
1017,http://live.fanfooty.com.au/game/matchcentre.html?id=4152,WB,1335,1429.0
1018,http://live.fanfooty.com.au/game/matchcentre.html?id=4153,BL,1225,1331.0
1019,http://live.fanfooty.com.au/game/matchcentre.html?id=4153,WC,1765,1972.0
1020,http://live.fanfooty.com.au/game/matchcentre.html?id=4154,GE,1393,1590.0
1021,http://live.fanfooty.com.au/game/matchcentre.html?id=4154,HW,1500,1712.0
1022,http://live.fanfooty.com.au/game/matchcentre.html?id=4155,NM,1681,1763.0
1023,http://live.fanfooty.com.au/game/matchcentre.html?id=4155,WB,1490,1538.0
1024,http://live.fanfooty.com.au/game/matchcentre.html?id=4156,PA,1378,1443.0
1025,http://live.fanfooty.com.au/game/matchcentre.html?id=4156,WS,1578,1807.0
1026,http://live.fanfooty.com.au/game/matchcentre.html?id=4157,FR,1554,1807.0
1027,http://live.fanfooty.com.au/game/matchcentre.html?id=4157,WC,1291,1493.0
1028,http://live.fanfooty.com.au/game/matchcentre.html?id=4158,CO,1575,1671.0
1029,http://live.fanfooty.com.au/game/matchcentre.html?id=4158,SK,1614,1629.0
1030,http://live.fanfooty.com.au/game/matchcentre.html?id=4159,BL,1326,1476.0
1031,http://live.fanfooty.com.au/game/matchcentre.html?id=4159,RI,1607,1825.0
1032,http://live.fanfooty.com.au/game/matchcentre.html?id=4160,GC,1359,1488.0
1033,http://live.fanfooty.com.au/game/matchcentre.html?id=4160,ME,1608,1815.0
1034,http://live.fanfooty.com.au/game/matchcentre.html?id=4161,CA,1562,1595.0
1035,http://live.fanfooty.com.au/game/matchcentre.html?id=4161,SY,1415,1705.0
1036,http://live.fanfooty.com.au/game/matchcentre.html?id=4162,AD,1533,1686.0
1037,http://live.fanfooty.com.au/game/matchcentre.html?id=4162,ES,1431,1616.0
1038,http://live.fanfooty.com.au/game/matchcentre.html?id=4163,GE,1377,1581.0
1039,http://live.fanfooty.com.au/game/matchcentre.html?id=4163,WC,1357,1721.0
1040,http://live.fanfooty.com.au/game/matchcentre.html?id=4164,ME,1546,1561.0
1041,http://live.fanfooty.com.au/game/matchcentre.html?id=4164,SK,1617,1738.0
1042,http://live.fanfooty.com.au/game/matchcentre.html?id=4165,AD,1510,1860.0
1043,http://live.fanfooty.com.au/game/matchcentre.html?id=4165,FR,1218,1438.0
1044,http://live.fanfooty.com.au/game/matchcentre.html?id=4166,GC,1519,1725.0
1045,http://live.fanfooty.com.au/game/matchcentre.html?id=4166,WS,1402,1575.0
1046,http://live.fanfooty.com.au/game/matchcentre.html?id=4167,CO,1553,1700.0
1047,http://live.fanfooty.com.au/game/matchcentre.html?id=4167,SY,1472,1601.0
1048,http://live.fanfooty.com.au/game/matchcentre.html?id=4168,BL,1357,1505.0
1049,http://live.fanfooty.com.au/game/matchcentre.html?id=4168,CA,1622,1779.0
1050,http://live.fanfooty.com.au/game/matchcentre.html?id=4169,HW,1731,1917.0
1051,http://live.fanfooty.com.au/game/matchcentre.html?id=4169,PA,1237,1335.0
1052,http://live.fanfooty.com.au/game/matchcentre.html?id=4170,RI,1724,1871.0
1053,http://live.fanfooty.com.au/game/matchcentre.html?id=4170,WB,1257,1430.0
1054,http://live.fanfooty.com.au/game/matchcentre.html?id=4171,ES,1359,1521.0
1055,http://live.fanfooty.com.au/game/matchcentre.html?id=4171,NM,1638,1777.0
1056,http://live.fanfooty.com.au/game/matchcentre.html?id=4172,GE,1535,1719.0
1057,http://live.fanfooty.com.au/game/matchcentre.html?id=4172,SK,1471,1581.0
1058,http://live.fanfooty.com.au/game/matchcentre.html?id=4173,CA,1706,1970.0
1059,http://live.fanfooty.com.au/game/matchcentre.html?id=4173,ES,1232,1331.0
1060,http://live.fanfooty.com.au/game/matchcentre.html?id=4174,ME,1517,1830.0
1061,http://live.fanfooty.com.au/game/matchcentre.html?id=4174,WS,1274,1472.0
1062,http://live.fanfooty.com.au/game/matchcentre.html?id=4175,FR,1737,1768.0
1063,http://live.fanfooty.com.au/game/matchcentre.html?id=4175,RI,1463,1533.0
1064,http://live.fanfooty.com.au/game/matchcentre.html?id=4176,CO,1369,1536.0
1065,http://live.fanfooty.com.au/game/matchcentre.html?id=4176,NM,1681,1766.0
1066,http://live.fanfooty.com.au/game/matchcentre.html?id=4177,AD,1481,1594.0
1067,http://live.fanfooty.com.au/game/matchcentre.html?id=4177,BL,1490,1706.0
1068,http://live.fanfooty.com.au/game/matchcentre.html?id=4178,PA,1403,1506.0
1069,http://live.fanfooty.com.au/game/matchcentre.html?id=4178,WC,1495,1790.0
1070,http://live.fanfooty.com.au/game/matchcentre.html?id=4179,SY,1730,1823.0
1071,http://live.fanfooty.com.au/game/matchcentre.html?id=4179,WB,1356,1481.0
1072,http://live.fanfooty.com.au/game/matchcentre.html?id=4180,GC,1317,1402.0
1073,http://live.fanfooty.com.au/game/matchcentre.html?id=4180,HW,1835,1897.0
1074,http://live.fanfooty.com.au/game/matchcentre.html?id=4181,ES,1238,1388.0
1075,http://live.fanfooty.com.au/game/matchcentre.html?id=4181,RI,1682,1912.0
1076,http://live.fanfooty.com.au/game/matchcentre.html?id=4182,SK,1815,1956.0
1077,http://live.fanfooty.com.au/game/matchcentre.html?id=4182,WS,1342,1342.0
1078,http://live.fanfooty.com.au/game/matchcentre.html?id=4183,BL,1319,1719.0
1079,http://live.fanfooty.com.au/game/matchcentre.html?id=4183,PA,1339,1485.0
1080,http://live.fanfooty.com.au/game/matchcentre.html?id=4184,HW,1382,1561.0
1081,http://live.fanfooty.com.au/game/matchcentre.html?id=4184,SY,1584,1739.0
1082,http://live.fanfooty.com.au/game/matchcentre.html?id=4185,CO,1407,1538.0
1083,http://live.fanfooty.com.au/game/matchcentre.html?id=4185,WC,1459,1762.0
1084,http://live.fanfooty.com.au/game/matchcentre.html?id=4186,CA,1507,1699.0
1085,http://live.fanfooty.com.au/game/matchcentre.html?id=4186,GC,1309,1601.0
1086,http://live.fanfooty.com.au/game/matchcentre.html?id=4187,GE,1763,1712.0
1087,http://live.fanfooty.com.au/game/matchcentre.html?id=4187,WB,1579,1586.0
1088,http://live.fanfooty.com.au/game/matchcentre.html?id=4188,FR,1730,1881.0
1089,http://live.fanfooty.com.au/game/matchcentre.html?id=4188,NM,1391,1421.0
1090,http://live.fanfooty.com.au/game/matchcentre.html?id=4189,AD,1513,1716.0
1091,http://live.fanfooty.com.au/game/matchcentre.html?id=4189,ME,1427,1583.0
1092,http://live.fanfooty.com.au/game/matchcentre.html?id=4190,HW,1520,1730.0
1093,http://live.fanfooty.com.au/game/matchcentre.html?id=4190,WC,1549,1568.0
1094,http://live.fanfooty.com.au/game/matchcentre.html?id=4191,GE,1718,1742.0
1095,http://live.fanfooty.com.au/game/matchcentre.html?id=4191,SY,1463,1559.0
1096,http://live.fanfooty.com.au/game/matchcentre.html?id=4192,AD,1717,1963.0
1097,http://live.fanfooty.com.au/game/matchcentre.html?id=4192,GC,1271,1372.0
1098,http://live.fanfooty.com.au/game/matchcentre.html?id=4193,NM,1719,1836.0
1099,http://live.fanfooty.com.au/game/matchcentre.html?id=4193,WS,1413,1463.0
1100,http://live.fanfooty.com.au/game/matchcentre.html?id=4194,CO,1736,1908.0
1101,http://live.fanfooty.com.au/game/matchcentre.html?id=4194,ES,1274,1392.0
1102,http://live.fanfooty.com.au/game/matchcentre.html?id=4195,FR,1751,1996.0
1103,http://live.fanfooty.com.au/game/matchcentre.html?id=4195,ME,1162,1303.0
1104,http://live.fanfooty.com.au/game/matchcentre.html?id=4196,CA,1499,1650.0
1105,http://live.fanfooty.com.au/game/matchcentre.html?id=4196,SK,1534,1651.0
1106,http://live.fanfooty.com.au/game/matchcentre.html?id=4197,PA,1420,1588.0
1107,http://live.fanfooty.com.au/game/matchcentre.html?id=4197,RI,1498,1677.0
1108,http://live.fanfooty.com.au/game/matchcentre.html?id=4198,BL,1555,1699.0
1109,http://live.fanfooty.com.au/game/matchcentre.html?id=4198,WB,1560,1601.0
1110,http://live.fanfooty.com.au/game/matchcentre.html?id=4200,CO,1525,1586.0
1111,http://live.fanfooty.com.au/game/matchcentre.html?id=4200,HW,1492,1715.0
1112,http://live.fanfooty.com.au/game/matchcentre.html?id=4201,AD,1360,1467.0
1113,http://live.fanfooty.com.au/game/matchcentre.html?id=4201,SY,1598,1833.0
1114,http://live.fanfooty.com.au/game/matchcentre.html?id=4202,FR,1531,1746.0
1115,http://live.fanfooty.com.au/game/matchcentre.html?id=4202,GE,1416,1554.0
1116,http://live.fanfooty.com.au/game/matchcentre.html?id=4203,NM,1128,1329.0
1117,http://live.fanfooty.com.au/game/matchcentre.html?id=4203,WC,1597,1971.0
1118,http://live.fanfooty.com.au/game/matchcentre.html?id=4204,AD,1604,1766.0
1119,http://live.fanfooty.com.au/game/matchcentre.html?id=4204,FR,1385,1534.0
1120,http://live.fanfooty.com.au/game/matchcentre.html?id=4205,CO,1619,1744.0
1121,http://live.fanfooty.com.au/game/matchcentre.html?id=4205,WC,1374,1553.0
1122,http://live.fanfooty.com.au/game/matchcentre.html?id=4206,CO,1552,1538.0
1123,http://live.fanfooty.com.au/game/matchcentre.html?id=4206,SY,1617,1764.0
1124,http://live.fanfooty.com.au/game/matchcentre.html?id=4207,AD,1526,1591.0
1125,http://live.fanfooty.com.au/game/matchcentre.html?id=4207,HW,1513,1708.0
1126,http://live.fanfooty.com.au/game/matchcentre.html?id=4208,HW,1475,1612.0
1127,http://live.fanfooty.com.au/game/matchcentre.html?id=4208,SY,1559,1692.0
1128,http://live.fanfooty.com.au/game/matchcentre.html?id=4401,AD,1251,1531.0
1129,http://live.fanfooty.com.au/game/matchcentre.html?id=4401,ES,1557,1768.0
1130,http://live.fanfooty.com.au/game/matchcentre.html?id=4402,FR,1520,1782.0
1131,http://live.fanfooty.com.au/game/matchcentre.html?id=4402,WC,1351,1518.0
1132,http://live.fanfooty.com.au/game/matchcentre.html?id=4403,CA,1379,1620.0
1133,http://live.fanfooty.com.au/game/matchcentre.html?id=4403,RI,1366,1680.0
1134,http://live.fanfooty.com.au/game/matchcentre.html?id=4404,BL,1271,1364.0
1135,http://live.fanfooty.com.au/game/matchcentre.html?id=4404,WB,1746,1936.0
1136,http://live.fanfooty.com.au/game/matchcentre.html?id=4405,SY,1527,1776.0
1137,http://live.fanfooty.com.au/game/matchcentre.html?id=4405,WS,1412,1524.0
1138,http://live.fanfooty.com.au/game/matchcentre.html?id=4406,GC,1374,1626.0
1139,http://live.fanfooty.com.au/game/matchcentre.html?id=4406,SK,1516,1674.0
1140,http://live.fanfooty.com.au/game/matchcentre.html?id=4407,ME,1248,1435.0
1141,http://live.fanfooty.com.au/game/matchcentre.html?id=4407,PA,1626,1868.0
1142,http://live.fanfooty.com.au/game/matchcentre.html?id=4408,CO,1448,1726.0
1143,http://live.fanfooty.com.au/game/matchcentre.html?id=4408,NM,1378,1574.0
1144,http://live.fanfooty.com.au/game/matchcentre.html?id=4409,GE,1537,1614.0
1145,http://live.fanfooty.com.au/game/matchcentre.html?id=4409,HW,1577,1681.0
1146,http://live.fanfooty.com.au/game/matchcentre.html?id=4410,RI,1480,1716.0
1147,http://live.fanfooty.com.au/game/matchcentre.html?id=4410,SK,1461,1588.0
1148,http://live.fanfooty.com.au/game/matchcentre.html?id=4411,GC,1317,1550.0
1149,http://live.fanfooty.com.au/game/matchcentre.html?id=4411,SY,1479,1753.0
1150,http://live.fanfooty.com.au/game/matchcentre.html?id=4412,FR,1511,1678.0
1151,http://live.fanfooty.com.au/game/matchcentre.html?id=4412,WB,1488,1620.0
1152,http://live.fanfooty.com.au/game/matchcentre.html?id=4413,AD,1476,1703.0
1153,http://live.fanfooty.com.au/game/matchcentre.html?id=4413,BL,1336,1597.0
1154,http://live.fanfooty.com.au/game/matchcentre.html?id=4414,ES,2036,2102.0
1155,http://live.fanfooty.com.au/game/matchcentre.html?id=4414,ME,1062,1188.0
1156,http://live.fanfooty.com.au/game/matchcentre.html?id=4415,PA,1663,1855.0
1157,http://live.fanfooty.com.au/game/matchcentre.html?id=4415,WS,1273,1441.0
1158,http://live.fanfooty.com.au/game/matchcentre.html?id=4416,GE,1442,1647.0
1159,http://live.fanfooty.com.au/game/matchcentre.html?id=4416,NM,1646,1652.0
1160,http://live.fanfooty.com.au/game/matchcentre.html?id=4417,CA,1292,1486.0
1161,http://live.fanfooty.com.au/game/matchcentre.html?id=4417,CO,1578,1811.0
1162,http://live.fanfooty.com.au/game/matchcentre.html?id=4418,HW,1565,1796.0
1163,http://live.fanfooty.com.au/game/matchcentre.html?id=4418,WC,1277,1506.0
1164,http://live.fanfooty.com.au/game/matchcentre.html?id=4419,ES,1478,1684.0
1165,http://live.fanfooty.com.au/game/matchcentre.html?id=4419,FR,1488,1618.0
1166,http://live.fanfooty.com.au/game/matchcentre.html?id=4420,NM,1437,1514.0
1167,http://live.fanfooty.com.au/game/matchcentre.html?id=4420,SY,1493,1692.0
1168,http://live.fanfooty.com.au/game/matchcentre.html?id=4421,ME,1354,1422.0
1169,http://live.fanfooty.com.au/game/matchcentre.html?id=4421,WC,1733,1876.0
1170,http://live.fanfooty.com.au/game/matchcentre.html?id=4422,SK,1695,1994.0
1171,http://live.fanfooty.com.au/game/matchcentre.html?id=4422,WS,1241,1306.0
1172,http://live.fanfooty.com.au/game/matchcentre.html?id=4423,CA,1459,1594.0
1173,http://live.fanfooty.com.au/game/matchcentre.html?id=4423,GE,1606,1709.0
1174,http://live.fanfooty.com.au/game/matchcentre.html?id=4424,BL,1459,1680.0
1175,http://live.fanfooty.com.au/game/matchcentre.html?id=4424,GC,1499,1619.0
1176,http://live.fanfooty.com.au/game/matchcentre.html?id=4425,RI,1707,1944.0
1177,http://live.fanfooty.com.au/game/matchcentre.html?id=4425,WB,1140,1354.0
1178,http://live.fanfooty.com.au/game/matchcentre.html?id=4426,CO,1507,1581.0
1179,http://live.fanfooty.com.au/game/matchcentre.html?id=4426,HW,1637,1716.0
1180,http://live.fanfooty.com.au/game/matchcentre.html?id=4427,AD,1421,1513.0
1181,http://live.fanfooty.com.au/game/matchcentre.html?id=4427,PA,1549,1787.0
1182,http://live.fanfooty.com.au/game/matchcentre.html?id=4428,GE,1535,1732.0
1183,http://live.fanfooty.com.au/game/matchcentre.html?id=4428,SY,1385,1567.0
1184,http://live.fanfooty.com.au/game/matchcentre.html?id=4429,FR,1360,1468.0
1185,http://live.fanfooty.com.au/game/matchcentre.html?id=4429,HW,1730,1830.0
1186,http://live.fanfooty.com.au/game/matchcentre.html?id=4430,CO,1608,1810.0
1187,http://live.fanfooty.com.au/game/matchcentre.html?id=4430,RI,1275,1490.0
1188,http://live.fanfooty.com.au/game/matchcentre.html?id=4431,ES,1775,1890.0
1189,http://live.fanfooty.com.au/game/matchcentre.html?id=4431,SK,1352,1411.0
1190,http://live.fanfooty.com.au/game/matchcentre.html?id=4432,CA,1486,1750.0
1191,http://live.fanfooty.com.au/game/matchcentre.html?id=4432,WC,1418,1553.0
1192,http://live.fanfooty.com.au/game/matchcentre.html?id=4433,GC,1371,1439.0
1193,http://live.fanfooty.com.au/game/matchcentre.html?id=4433,PA,1778,1860.0
1194,http://live.fanfooty.com.au/game/matchcentre.html?id=4434,ME,1692,1779.0
1195,http://live.fanfooty.com.au/game/matchcentre.html?id=4434,WS,1404,1515.0
1196,http://live.fanfooty.com.au/game/matchcentre.html?id=4435,AD,1693,1787.0
1197,http://live.fanfooty.com.au/game/matchcentre.html?id=4435,WB,1470,1515.0
1198,http://live.fanfooty.com.au/game/matchcentre.html?id=4436,BL,1371,1416.0
1199,http://live.fanfooty.com.au/game/matchcentre.html?id=4436,NM,1553,1790.0
1200,http://live.fanfooty.com.au/game/matchcentre.html?id=4437,CO,1493,1604.0
1201,http://live.fanfooty.com.au/game/matchcentre.html?id=4437,ES,1587,1699.0
1202,http://live.fanfooty.com.au/game/matchcentre.html?id=4438,SK,1492,1551.0
1203,http://live.fanfooty.com.au/game/matchcentre.html?id=4438,SY,1596,1749.0
1204,http://live.fanfooty.com.au/game/matchcentre.html?id=4439,FR,1643,1657.0
1205,http://live.fanfooty.com.au/game/matchcentre.html?id=4439,RI,1466,1644.0
1206,http://live.fanfooty.com.au/game/matchcentre.html?id=4440,GC,1716,1803.0
1207,http://live.fanfooty.com.au/game/matchcentre.html?id=4440,WS,1458,1496.0
1208,http://live.fanfooty.com.au/game/matchcentre.html?id=4441,AD,1446,1468.0
1209,http://live.fanfooty.com.au/game/matchcentre.html?id=4441,CA,1596,1829.0
1210,http://live.fanfooty.com.au/game/matchcentre.html?id=4442,GE,1594,1706.0
1211,http://live.fanfooty.com.au/game/matchcentre.html?id=4442,WB,1491,1595.0
1212,http://live.fanfooty.com.au/game/matchcentre.html?id=4443,PA,1497,1676.0
1213,http://live.fanfooty.com.au/game/matchcentre.html?id=4443,WC,1615,1623.0
1214,http://live.fanfooty.com.au/game/matchcentre.html?id=4444,BL,1649,1832.0
1215,http://live.fanfooty.com.au/game/matchcentre.html?id=4444,ME,1359,1469.0
1216,http://live.fanfooty.com.au/game/matchcentre.html?id=4445,HW,1409,1652.0
1217,http://live.fanfooty.com.au/game/matchcentre.html?id=4445,NM,1351,1566.0
1218,http://live.fanfooty.com.au/game/matchcentre.html?id=4446,CO,1684,1844.0
1219,http://live.fanfooty.com.au/game/matchcentre.html?id=4446,SK,1258,1456.0
1220,http://live.fanfooty.com.au/game/matchcentre.html?id=4447,ES,1685,1784.0
1221,http://live.fanfooty.com.au/game/matchcentre.html?id=4447,WS,1523,1520.0
1222,http://live.fanfooty.com.au/game/matchcentre.html?id=4448,NM,1435,1721.0
1223,http://live.fanfooty.com.au/game/matchcentre.html?id=4448,PA,1269,1523.0
1224,http://live.fanfooty.com.au/game/matchcentre.html?id=4449,AD,1533,1644.0
1225,http://live.fanfooty.com.au/game/matchcentre.html?id=4449,HW,1483,1657.0
1226,http://live.fanfooty.com.au/game/matchcentre.html?id=4450,GE,1705,1756.0
1227,http://live.fanfooty.com.au/game/matchcentre.html?id=4450,RI,1482,1546.0
1228,http://live.fanfooty.com.au/game/matchcentre.html?id=4451,FR,1551,1726.0
1229,http://live.fanfooty.com.au/game/matchcentre.html?id=4451,GC,1468,1575.0
1230,http://live.fanfooty.com.au/game/matchcentre.html?id=4452,BL,1417,1467.0
1231,http://live.fanfooty.com.au/game/matchcentre.html?id=4452,SY,1589,1833.0
1232,http://live.fanfooty.com.au/game/matchcentre.html?id=4453,CA,1733,2020.0
1233,http://live.fanfooty.com.au/game/matchcentre.html?id=4453,ME,1224,1279.0
1234,http://live.fanfooty.com.au/game/matchcentre.html?id=4454,WB,1278,1403.0
1235,http://live.fanfooty.com.au/game/matchcentre.html?id=4454,WC,1822,1895.0
1236,http://live.fanfooty.com.au/game/matchcentre.html?id=4455,ES,1627,1636.0
1237,http://live.fanfooty.com.au/game/matchcentre.html?id=4455,GE,1590,1666.0
1238,http://live.fanfooty.com.au/game/matchcentre.html?id=4456,PA,1315,1380.0
1239,http://live.fanfooty.com.au/game/matchcentre.html?id=4456,RI,1777,1918.0
1240,http://live.fanfooty.com.au/game/matchcentre.html?id=4457,BL,1632,1735.0
1241,http://live.fanfooty.com.au/game/matchcentre.html?id=4457,WC,1348,1566.0
1242,http://live.fanfooty.com.au/game/matchcentre.html?id=4458,NM,1603,1789.0
1243,http://live.fanfooty.com.au/game/matchcentre.html?id=4458,WB,1332,1484.0
1244,http://live.fanfooty.com.au/game/matchcentre.html?id=4459,HW,1734,1762.0
1245,http://live.fanfooty.com.au/game/matchcentre.html?id=4459,SY,1546,1537.0
1246,http://live.fanfooty.com.au/game/matchcentre.html?id=4460,CO,1633,1591.0
1247,http://live.fanfooty.com.au/game/matchcentre.html?id=4460,FR,1618,1708.0
1248,http://live.fanfooty.com.au/game/matchcentre.html?id=4461,AD,1925,1962.0
1249,http://live.fanfooty.com.au/game/matchcentre.html?id=4461,WS,1320,1340.0
1250,http://live.fanfooty.com.au/game/matchcentre.html?id=4462,GC,1782,1983.0
1251,http://live.fanfooty.com.au/game/matchcentre.html?id=4462,ME,1199,1306.0
1252,http://live.fanfooty.com.au/game/matchcentre.html?id=4463,CA,1345,1461.0
1253,http://live.fanfooty.com.au/game/matchcentre.html?id=4463,SK,1748,1841.0
1254,http://live.fanfooty.com.au/game/matchcentre.html?id=4464,NM,1368,1548.0
1255,http://live.fanfooty.com.au/game/matchcentre.html?id=4464,WC,1412,1681.0
1256,http://live.fanfooty.com.au/game/matchcentre.html?id=4465,BL,1591,1636.0
1257,http://live.fanfooty.com.au/game/matchcentre.html?id=4465,ES,1612,1661.0
1258,http://live.fanfooty.com.au/game/matchcentre.html?id=4466,HW,1643,1872.0
1259,http://live.fanfooty.com.au/game/matchcentre.html?id=4466,WS,1440,1426.0
1260,http://live.fanfooty.com.au/game/matchcentre.html?id=4467,GC,1497,1629.0
1261,http://live.fanfooty.com.au/game/matchcentre.html?id=4467,WB,1503,1671.0
1262,http://live.fanfooty.com.au/game/matchcentre.html?id=4468,CO,1617,1720.0
